"","date","series","value","frequency","series_type","units","source","pub_date","series_id","description","table_title"
"1493",2013-09-30,"Qrtrlyinfltn–evi",1.2,"Quarterly","Original","Per cent","ABS / RBA",2024-04-26,"GCPIAGQP","Consumer price index; All groups; Original; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1494",2013-09-30,"Qrtrlynn-trdblsi",1,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPINTIQP","Consumer price index; Non-tradables; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1495",2013-09-30,"Qrtrlynn-i–edalf",1,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPINTXDLQP","Consumer price index; Non-tradables excluding deposit and loan facilities; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1496",2013-09-30,"Qrtrlytrdblsinfl",0.8,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPITIQP","Consumer price index; Tradables; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1497",2013-09-30,"Qrtrlytrdi–eviat",0.3,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPITXVIQP","Consumer price index; Tradables excluding volatile items and tobacco; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1498",2013-09-30,"Qrtrlytrmmdmninf",0.7,"Quarterly","Seasonally adjusted","Per cent","ABS",2024-04-26,"GCPIOCPMTMQP","Consumer price index; Trimmed mean; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1499",2013-09-30,"Qrtrlywghtdmdnin",0.6,"Quarterly","Seasonally adjusted","Per cent","ABS",2024-04-26,"GCPIOCPMWMQP","Consumer price index; Weighted median; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1500",2013-12-31,"Qrtrlyinfltn–org",0.8,"Quarterly","Seasonally adjusted","Per cent","ABS / RBA",2024-04-26,"GCPIAGSAQP","Consumer price index; All groups; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1501",2013-12-31,"Quarterlyinflatn",0.8,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPIEITCQP","Consumer price index; All groups excluding interest and tax changes of 1999–2000; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1502",2013-12-31,"Qrtrlyinfl–eiatc",0.8,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPIXVIQP","Consumer price index; All groups excluding volatile items; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1503",2013-12-31,"Qrtrlyinfltn–evi",0.8,"Quarterly","Original","Per cent","ABS / RBA",2024-04-26,"GCPIAGQP","Consumer price index; All groups; Original; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1504",2013-12-31,"Qrtrlynn-trdblsi",0.8,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPINTIQP","Consumer price index; Non-tradables; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1505",2013-12-31,"Qrtrlynn-i–edalf",0.8,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPINTXDLQP","Consumer price index; Non-tradables excluding deposit and loan facilities; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1506",2013-12-31,"Qrtrlytrdblsinfl",0.8,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPITIQP","Consumer price index; Tradables; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1507",2013-12-31,"Qrtrlytrdi–eviat",0.4,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPITXVIQP","Consumer price index; Tradables excluding volatile items and tobacco; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1508",2013-12-31,"Qrtrlytrmmdmninf",0.8,"Quarterly","Seasonally adjusted","Per cent","ABS",2024-04-26,"GCPIOCPMTMQP","Consumer price index; Trimmed mean; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1509",2013-12-31,"Qrtrlywghtdmdnin",0.7,"Quarterly","Seasonally adjusted","Per cent","ABS",2024-04-26,"GCPIOCPMWMQP","Consumer price index; Weighted median; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1510",2014-03-31,"Qrtrlyinfltn–org",0.7,"Quarterly","Seasonally adjusted","Per cent","ABS / RBA",2024-04-26,"GCPIAGSAQP","Consumer price index; All groups; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1511",2014-03-31,"Quarterlyinflatn",0.7,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPIEITCQP","Consumer price index; All groups excluding interest and tax changes of 1999–2000; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1512",2014-03-31,"Qrtrlyinfl–eiatc",0.5,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPIXVIQP","Consumer price index; All groups excluding volatile items; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1513",2014-03-31,"Qrtrlyinfltn–evi",0.6,"Quarterly","Original","Per cent","ABS / RBA",2024-04-26,"GCPIAGQP","Consumer price index; All groups; Original; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1514",2014-03-31,"Qrtrlynn-trdblsi",0.5,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPINTIQP","Consumer price index; Non-tradables; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1515",2014-03-31,"Qrtrlynn-i–edalf",0.5,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPINTXDLQP","Consumer price index; Non-tradables excluding deposit and loan facilities; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1516",2014-03-31,"Qrtrlytrdblsinfl",0.9,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPITIQP","Consumer price index; Tradables; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1517",2014-03-31,"Qrtrlytrdi–eviat",0,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPITXVIQP","Consumer price index; Tradables excluding volatile items and tobacco; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1518",2014-03-31,"Qrtrlytrmmdmninf",0.5,"Quarterly","Seasonally adjusted","Per cent","ABS",2024-04-26,"GCPIOCPMTMQP","Consumer price index; Trimmed mean; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1519",2014-03-31,"Qrtrlywghtdmdnin",0.6,"Quarterly","Seasonally adjusted","Per cent","ABS",2024-04-26,"GCPIOCPMWMQP","Consumer price index; Weighted median; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1520",2014-06-30,"Qrtrlyinfltn–org",0.7,"Quarterly","Seasonally adjusted","Per cent","ABS / RBA",2024-04-26,"GCPIAGSAQP","Consumer price index; All groups; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1521",2014-06-30,"Quarterlyinflatn",0.7,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPIEITCQP","Consumer price index; All groups excluding interest and tax changes of 1999–2000; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1522",2014-06-30,"Qrtrlyinfl–eiatc",0.8,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPIXVIQP","Consumer price index; All groups excluding volatile items; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1523",2014-06-30,"Qrtrlyinfltn–evi",0.5,"Quarterly","Original","Per cent","ABS / RBA",2024-04-26,"GCPIAGQP","Consumer price index; All groups; Original; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1524",2014-06-30,"Qrtrlynn-trdblsi",0.7,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPINTIQP","Consumer price index; Non-tradables; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1525",2014-06-30,"Qrtrlynn-i–edalf",0.7,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPINTXDLQP","Consumer price index; Non-tradables excluding deposit and loan facilities; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1526",2014-06-30,"Qrtrlytrdblsinfl",0.4,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPITIQP","Consumer price index; Tradables; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1527",2014-06-30,"Qrtrlytrdi–eviat",0.5,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPITXVIQP","Consumer price index; Tradables excluding volatile items and tobacco; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1528",2014-06-30,"Qrtrlytrmmdmninf",0.7,"Quarterly","Seasonally adjusted","Per cent","ABS",2024-04-26,"GCPIOCPMTMQP","Consumer price index; Trimmed mean; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1529",2014-06-30,"Qrtrlywghtdmdnin",0.6,"Quarterly","Seasonally adjusted","Per cent","ABS",2024-04-26,"GCPIOCPMWMQP","Consumer price index; Weighted median; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1530",2014-09-30,"Qrtrlyinfltn–org",0.2,"Quarterly","Seasonally adjusted","Per cent","ABS / RBA",2024-04-26,"GCPIAGSAQP","Consumer price index; All groups; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1531",2014-09-30,"Quarterlyinflatn",0.2,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPIEITCQP","Consumer price index; All groups excluding interest and tax changes of 1999–2000; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1532",2014-09-30,"Qrtrlyinfl–eiatc",0.2,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPIXVIQP","Consumer price index; All groups excluding volatile items; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1533",2014-09-30,"Qrtrlyinfltn–evi",0.5,"Quarterly","Original","Per cent","ABS / RBA",2024-04-26,"GCPIAGQP","Consumer price index; All groups; Original; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1534",2014-09-30,"Qrtrlynn-trdblsi",0.4,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPINTIQP","Consumer price index; Non-tradables; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1535",2014-09-30,"Qrtrlynn-i–edalf",0.4,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPINTXDLQP","Consumer price index; Non-tradables excluding deposit and loan facilities; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1536",2014-09-30,"Qrtrlytrdblsinfl",0,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPITIQP","Consumer price index; Tradables; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1537",2014-09-30,"Qrtrlytrdi–eviat",-0.5,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPITXVIQP","Consumer price index; Tradables excluding volatile items and tobacco; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1538",2014-09-30,"Qrtrlytrmmdmninf",0.4,"Quarterly","Seasonally adjusted","Per cent","ABS",2024-04-26,"GCPIOCPMTMQP","Consumer price index; Trimmed mean; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1539",2014-09-30,"Qrtrlywghtdmdnin",0.5,"Quarterly","Seasonally adjusted","Per cent","ABS",2024-04-26,"GCPIOCPMWMQP","Consumer price index; Weighted median; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1540",2014-12-31,"Qrtrlyinfltn–org",0.2,"Quarterly","Seasonally adjusted","Per cent","ABS / RBA",2024-04-26,"GCPIAGSAQP","Consumer price index; All groups; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1541",2014-12-31,"Quarterlyinflatn",0.2,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPIEITCQP","Consumer price index; All groups excluding interest and tax changes of 1999–2000; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1542",2014-12-31,"Qrtrlyinfl–eiatc",0.5,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPIXVIQP","Consumer price index; All groups excluding volatile items; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1543",2014-12-31,"Qrtrlyinfltn–evi",0.2,"Quarterly","Original","Per cent","ABS / RBA",2024-04-26,"GCPIAGQP","Consumer price index; All groups; Original; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1544",2014-12-31,"Qrtrlynn-trdblsi",0.7,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPINTIQP","Consumer price index; Non-tradables; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1545",2014-12-31,"Qrtrlynn-i–edalf",0.7,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPINTXDLQP","Consumer price index; Non-tradables excluding deposit and loan facilities; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1546",2014-12-31,"Qrtrlytrdblsinfl",-0.8,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPITIQP","Consumer price index; Tradables; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1547",2014-12-31,"Qrtrlytrdi–eviat",-0.1,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPITXVIQP","Consumer price index; Tradables excluding volatile items and tobacco; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1548",2014-12-31,"Qrtrlytrmmdmninf",0.6,"Quarterly","Seasonally adjusted","Per cent","ABS",2024-04-26,"GCPIOCPMTMQP","Consumer price index; Trimmed mean; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1549",2014-12-31,"Qrtrlywghtdmdnin",0.6,"Quarterly","Seasonally adjusted","Per cent","ABS",2024-04-26,"GCPIOCPMWMQP","Consumer price index; Weighted median; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1550",2015-03-31,"Qrtrlyinfltn–org",0.3,"Quarterly","Seasonally adjusted","Per cent","ABS / RBA",2024-04-26,"GCPIAGSAQP","Consumer price index; All groups; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1551",2015-03-31,"Quarterlyinflatn",0.3,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPIEITCQP","Consumer price index; All groups excluding interest and tax changes of 1999–2000; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1552",2015-03-31,"Qrtrlyinfl–eiatc",0.7,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPIXVIQP","Consumer price index; All groups excluding volatile items; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1553",2015-03-31,"Qrtrlyinfltn–evi",0.2,"Quarterly","Original","Per cent","ABS / RBA",2024-04-26,"GCPIAGQP","Consumer price index; All groups; Original; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1554",2015-03-31,"Qrtrlynn-trdblsi",0.8,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPINTIQP","Consumer price index; Non-tradables; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1555",2015-03-31,"Qrtrlynn-i–edalf",0.8,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPINTXDLQP","Consumer price index; Non-tradables excluding deposit and loan facilities; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1556",2015-03-31,"Qrtrlytrdblsinfl",-0.5,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPITIQP","Consumer price index; Tradables; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1557",2015-03-31,"Qrtrlytrdi–eviat",0.4,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPITXVIQP","Consumer price index; Tradables excluding volatile items and tobacco; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1558",2015-03-31,"Qrtrlytrmmdmninf",0.6,"Quarterly","Seasonally adjusted","Per cent","ABS",2024-04-26,"GCPIOCPMTMQP","Consumer price index; Trimmed mean; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1559",2015-03-31,"Qrtrlywghtdmdnin",0.6,"Quarterly","Seasonally adjusted","Per cent","ABS",2024-04-26,"GCPIOCPMWMQP","Consumer price index; Weighted median; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1560",2015-06-30,"Qrtrlyinfltn–org",0.8,"Quarterly","Seasonally adjusted","Per cent","ABS / RBA",2024-04-26,"GCPIAGSAQP","Consumer price index; All groups; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1561",2015-06-30,"Quarterlyinflatn",0.8,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPIEITCQP","Consumer price index; All groups excluding interest and tax changes of 1999–2000; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1562",2015-06-30,"Qrtrlyinfl–eiatc",0.5,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPIXVIQP","Consumer price index; All groups excluding volatile items; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1563",2015-06-30,"Qrtrlyinfltn–evi",0.7,"Quarterly","Original","Per cent","ABS / RBA",2024-04-26,"GCPIAGQP","Consumer price index; All groups; Original; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1564",2015-06-30,"Qrtrlynn-trdblsi",0.6,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPINTIQP","Consumer price index; Non-tradables; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1565",2015-06-30,"Qrtrlynn-i–edalf",0.6,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPINTXDLQP","Consumer price index; Non-tradables excluding deposit and loan facilities; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1566",2015-06-30,"Qrtrlytrdblsinfl",1.2,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPITIQP","Consumer price index; Tradables; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1567",2015-06-30,"Qrtrlytrdi–eviat",-0.1,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPITXVIQP","Consumer price index; Tradables excluding volatile items and tobacco; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1568",2015-06-30,"Qrtrlytrmmdmninf",0.6,"Quarterly","Seasonally adjusted","Per cent","ABS",2024-04-26,"GCPIOCPMTMQP","Consumer price index; Trimmed mean; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1569",2015-06-30,"Qrtrlywghtdmdnin",0.5,"Quarterly","Seasonally adjusted","Per cent","ABS",2024-04-26,"GCPIOCPMWMQP","Consumer price index; Weighted median; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1570",2015-09-30,"Qrtrlyinfltn–org",0.1,"Quarterly","Seasonally adjusted","Per cent","ABS / RBA",2024-04-26,"GCPIAGSAQP","Consumer price index; All groups; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1571",2015-09-30,"Quarterlyinflatn",0.1,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPIEITCQP","Consumer price index; All groups excluding interest and tax changes of 1999–2000; Quarterly change (in per cent)","G1 Consumer Price Inflation"
"1572",2015-09-30,"Qrtrlyinfl–eiatc",0.3,"Quarterly","Seasonally adjusted","Per cent","RBA",2024-04-26,"GCPIXVIQP","Consumer price index; All groups excluding volatile items; Quarterly change (in per cent)","G1 Consumer Price Inflation"
